,pmi,w1,w2,year
0,1.6751929633815559,vaderlandsche,wereld,1816
0,1.2346625343615028,vaderlandsche,ons,1816
0,2.2175211673431203,vaderlandsch,bestuur,1816
0,1.3291954773656072,vaderlandsch,politiek,1816
0,1.3409143614788206,vaderlandsch,handel,1816
0,1.2964503962709968,vaderlandsch,bezittingen,1816
0,1.440584297854784,vaderlandsch,kolonie,1816
0,2.1031947545546474,vaderlandsch,staatkunde,1816
0,0.0,vaderlandsch,inmenging,1816
0,1.0222820429859387,vaderlandsch,hervorming,1816
0,1.685657065212214,vaderlandsch,uitgave,1816
0,1.2369905733546096,vaderlandsch,buitenland,1816
0,1.1882206785652394,vaderlandsch,buitenlandsche,1816
0,1.3311720881228117,vaderlandsch,vreemd,1816
0,1.3945733774121047,vaderlandsch,vreemde,1816
0,1.4032060421779855,vaderlandsch,natie,1816
0,2.214420389664872,vaderlandsch,nationaal,1816
0,1.2249388364197193,vaderlandsch,nationale,1816
0,1.6244574453401572,vaderlandsch,wereld,1816
0,1.2011194168604773,vaderlandsch,ons,1816
0,1.6887045031929429,binnenland,bestuur,1817
0,1.2330636928422325,binnenland,politiek,1817
0,1.1716109136285688,binnenland,handel,1817
0,0.8839288411767879,binnenland,bezittingen,1817
0,1.496709187465772,binnenland,kolonie,1817
0,1.5444998513021206,binnenland,staatkunde,1817
0,0.0,binnenland,inmenging,1817
0,1.0890243226192948,binnenland,hervorming,1817
0,1.6935354304626085,binnenland,uitgave,1817
0,1.3831272414254916,binnenland,buitenland,1817
0,1.4141380334388771,binnenland,buitenlandsche,1817
0,1.2887573715054825,binnenland,vreemd,1817
0,1.1731403556804672,binnenland,vreemde,1817
0,1.4325675704810599,binnenland,natie,1817
0,1.0554480270856907,binnenland,nationaal,1817
0,1.308847450296202,binnenland,nationale,1817
0,1.1777957918941888,binnenland,wereld,1817
0,0.9881681385678877,binnenland,ons,1817
0,1.7424311116188214,binnenlandsche,bestuur,1817
0,1.1063537591699277,binnenlandsche,politiek,1817
0,1.0790339863257228,binnenlandsche,handel,1817
0,0.6394358718480999,binnenlandsche,bezittingen,1817
0,1.4570106307830972,binnenlandsche,kolonie,1817
0,1.523150433287642,binnenlandsche,staatkunde,1817
0,0.0,binnenlandsche,inmenging,1817
0,0.96231438894699,binnenlandsche,hervorming,1817
0,1.6758157804987088,binnenlandsche,uitgave,1817
0,1.2774707169510193,binnenlandsche,buitenland,1817
0,1.3800495896469689,binnenlandsche,buitenlandsche,1817
0,1.199787765816025,binnenlandsche,vreemd,1817
0,1.104538052815443,binnenlandsche,vreemde,1817
0,1.3624279882971495,binnenlandsche,natie,1817
0,0.9932766145509571,binnenlandsche,nationaal,1817
0,1.3406078575956721,binnenlandsche,nationale,1817
0,1.229568638708673,binnenlandsche,wereld,1817
0,0.98951013175548,binnenlandsche,ons,1817
0,1.7959464869504747,inlandsch,bestuur,1817
0,2.08563861033028,inlandsch,politiek,1817
0,1.4488216862130543,inlandsch,handel,1817
0,1.7365037586648353,inlandsch,bezittingen,1817
0,0.0,inlandsch,kolonie,1817
0,1.9916096606820035,inlandsch,staatkunde,1817
0,0.0,inlandsch,inmenging,1817
0,0.8429869514392323,inlandsch,hervorming,1817
0,2.0045130655179113,inlandsch,uitgave,1817
0,2.1697441911217417,inlandsch,buitenland,1817
0,2.11677280363601,inlandsch,buitenlandsche,1817
0,1.5912859520742577,inlandsch,vreemd,1817
0,1.5402074573868134,inlandsch,vreemde,1817
0,1.32006159192552,inlandsch,natie,1817
0,2.3780265738194735,inlandsch,nationaal,1817
0,1.9230113443392514,inlandsch,nationale,1817
0,1.658807152949753,inlandsch,wereld,1817
0,1.0032332020348944,inlandsch,ons,1817
0,1.6924395399419714,inlandsche,bestuur,1817
0,2.1362823431490345,inlandsche,politiek,1817
0,1.422504377895681,inlandsche,handel,1817
0,1.7871474914835903,inlandsche,bezittingen,1817
0,0.0,inlandsche,kolonie,1817
0,2.0422533935007583,inlandsche,staatkunde,1817
0,0.0,inlandsche,inmenging,1817
0,0.8936306842579873,inlandsche,hervorming,1817
0,2.0551567983366663,inlandsche,uitgave,1817
0,2.0737844497486213,inlandsche,buitenland,1817
0,2.0422533935007587,inlandsche,buitenlandsche,1817
0,1.5729368134060615,inlandsche,vreemd,1817
0,1.5038398132159387,inlandsche,vreemde,1817
0,1.3707053247442749,inlandsche,natie,1817
0,2.4286703066382285,inlandsche,nationaal,1817
0,1.80660099249484,inlandsche,nationale,1817
0,1.486307334454298,inlandsche,wereld,1817
0,0.9585667550493243,inlandsche,ons,1817
0,1.7473087501877855,binnenlandsch,bestuur,1817
0,1.2466899445539976,binnenlandsch,politiek,1817
0,1.0851537067833514,binnenlandsch,handel,1817
0,0.7434044130612947,binnenlandsch,bezittingen,1817
0,1.4431961363399088,binnenlandsch,kolonie,1817
0,1.5093359388444536,binnenlandsch,staatkunde,1817
0,0.0,binnenlandsch,inmenging,1817
0,1.053860410161628,binnenlandsch,hervorming,1817
0,1.704560900474316,binnenlandsch,uitgave,1817
0,1.3177234437781067,binnenlandsch,buitenland,1817
0,1.3815025673345689,binnenlandsch,buitenlandsche,1817
0,1.2103647244969957,binnenlandsch,vreemd,1817
0,1.1224722566868348,binnenlandsch,vreemde,1817
0,1.3878342070072422,binnenlandsch,natie,1817
0,0.9794621201077683,binnenlandsch,nationaal,1817
0,1.3267933631524838,binnenlandsch,nationale,1817
0,1.2157541442654844,binnenlandsch,wereld,1817
0,0.9947438322829862,binnenlandsch,ons,1817
0,1.9919413456446393,vaderland,bestuur,1817
0,1.300804216012718,vaderland,politiek,1817
0,1.4772011355029597,vaderland,handel,1817
0,1.393502116626313,vaderland,bezittingen,1817
0,1.2459959795177231,vaderland,kolonie,1817
0,2.0052829625822133,vaderland,staatkunde,1817
0,0.0,vaderland,inmenging,1817
0,1.5985975980688198,vaderland,hervorming,1817
0,2.005607585211261,vaderland,uitgave,1817
0,1.120523286955921,vaderland,buitenland,1817
0,1.0376989363205078,vaderland,buitenlandsche,1817
0,1.6505697652265199,vaderland,vreemd,1817
0,1.6491909390913484,vaderland,vreemde,1817
0,1.9122191660655354,vaderland,natie,1817
0,2.7281721123408964,vaderland,nationaal,1817
0,1.723110545941402,vaderland,nationale,1817
0,2.0779455629581274,vaderland,wereld,1817
0,1.4081292553277254,vaderland,ons,1817
0,2.3075440134950473,vaderlandsche,bestuur,1817
0,1.0774103831304391,vaderlandsche,politiek,1817
0,1.2718909780539762,vaderlandsche,handel,1817
0,1.7091047844767209,vaderlandsche,bezittingen,1817
0,0.0,vaderlandsche,kolonie,1817
0,2.0819937221502727,vaderlandsche,staatkunde,1817
0,0.0,vaderlandsche,inmenging,1817
0,0.5279059047993372,vaderlandsche,hervorming,1817
0,2.31804067830039,vaderlandsche,uitgave,1817
0,0.709530840178844,vaderlandsche,buitenland,1817
0,0.5779163253739986,vaderlandsche,buitenlandsche,1817
0,1.430355585261621,vaderlandsche,vreemd,1817
0,1.2251264107469182,vaderlandsche,vreemde,1817
0,1.655568111426774,vaderlandsche,natie,1817
0,2.286089078493788,vaderlandsche,nationaal,1817
0,1.5278875900258195,vaderlandsche,nationale,1817
0,1.5260476631038122,vaderlandsche,wereld,1817
0,1.4957096871326885,vaderlandsche,ons,1817
0,2.316043036552678,vaderlandsch,bestuur,1817
0,1.055137747521316,vaderlandsch,politiek,1817
0,1.2813670407594333,vaderlandsch,handel,1817
0,1.6868321488675977,vaderlandsch,bezittingen,1817
0,0.0,vaderlandsch,kolonie,1817
0,2.059721086541149,vaderlandsch,staatkunde,1817
0,0.0,vaderlandsch,inmenging,1817
0,0.5056332691902139,vaderlandsch,hervorming,1817
0,2.2957680426912668,vaderlandsch,uitgave,1817
0,0.6872582045697206,vaderlandsch,buitenland,1817
0,0.5556436897648753,vaderlandsch,buitenlandsche,1817
0,1.436253826619194,vaderlandsch,vreemd,1817
0,1.24367576965805,vaderlandsch,vreemde,1817
0,1.633295475817651,vaderlandsch,natie,1817
0,2.2638164428846648,vaderlandsch,nationaal,1817
0,1.5056149544166963,vaderlandsch,nationale,1817
0,1.503775027494689,vaderlandsch,wereld,1817
0,1.4935046145743747,vaderlandsch,ons,1817
0,1.6273039182143458,binnenland,bestuur,1818
0,1.9700067045861949,binnenland,politiek,1818
0,1.456910932285665,binnenland,handel,1818
0,1.2354494671544403,binnenland,bezittingen,1818
0,0.8130348007325028,binnenland,kolonie,1818
0,1.8557019333061362,binnenland,staatkunde,1818
0,0.0,binnenland,inmenging,1818
0,-0.12108545431361628,binnenland,hervorming,1818
0,1.95473216554234,binnenland,uitgave,1818
0,1.481680000398074,binnenland,buitenland,1818
0,1.5260380770188742,binnenland,buitenlandsche,1818
0,1.1769234819949268,binnenland,vreemd,1818
0,1.1893772915943874,binnenland,vreemde,1818
0,1.509715553873759,binnenland,natie,1818
0,1.23270973941332,binnenland,nationaal,1818
0,1.3771268230102598,binnenland,nationale,1818
0,0.6566191142743922,binnenland,wereld,1818
0,1.0635199728086608,binnenland,ons,1818
0,1.620126322055528,binnenlandsche,bestuur,1818
0,2.063074523418433,binnenlandsche,politiek,1818
0,1.373900963282093,binnenlandsche,handel,1818
0,0.9673071868825546,binnenlandsche,bezittingen,1818
0,0.6124858115931451,binnenlandsche,kolonie,1818
0,1.735195651840315,binnenlandsche,staatkunde,1818
0,0.0,binnenlandsche,inmenging,1818
0,0.0,binnenlandsche,hervorming,1818
0,1.9947527810430532,binnenlandsche,uitgave,1818
0,1.3519570638273288,binnenlandsche,buitenland,1818
0,1.4434020696084628,binnenlandsche,buitenlandsche,1818
0,0.9847252720729891,binnenlandsche,vreemd,1818
0,1.002913042336769,binnenlandsche,vreemde,1818
0,1.4473169032152187,binnenlandsche,natie,1818
0,1.2821024947428963,binnenlandsche,nationaal,1818
0,1.3063439768968692,binnenlandsche,nationale,1818
0,0.6414733484663975,binnenlandsche,wereld,1818
0,1.013631258556793,binnenlandsche,ons,1818
0,2.2436057534244864,inlandsch,bestuur,1818
0,1.8443711950669577,inlandsch,politiek,1818
0,1.5939436848042796,inlandsch,handel,1818
0,2.301952304314136,inlandsch,bezittingen,1818
0,0.0,inlandsch,kolonie,1818
0,1.5965350311623765,inlandsch,staatkunde,1818
0,0.0,inlandsch,inmenging,1818
0,0.0,inlandsch,hervorming,1818
0,2.0552208354754504,inlandsch,uitgave,1818
0,1.8687032957264884,inlandsch,buitenland,1818
0,1.7881680985084005,inlandsch,buitenlandsche,1818
0,1.7677462319040818,inlandsch,vreemd,1818
0,1.867554530522615,inlandsch,vreemde,1818
0,1.6813315678224536,inlandsch,natie,1818
0,1.9543720902812862,inlandsch,nationaal,1818
0,1.6451219639521841,inlandsch,nationale,1818
0,1.532432144969617,inlandsch,wereld,1818
0,1.1851255661826938,inlandsch,ons,1818
0,2.1867652540682196,inlandsche,bestuur,1818
0,1.930631539351365,inlandsche,politiek,1818
0,1.6142460612968892,inlandsche,handel,1818
0,2.2546812559740204,inlandsche,bezittingen,1818
0,0.0,inlandsche,kolonie,1818
0,1.6827953754467837,inlandsche,staatkunde,1818
0,0.0,inlandsche,inmenging,1818
0,0.0,inlandsche,hervorming,1818
0,1.959159622965903,inlandsche,uitgave,1818
0,1.874920932337359,inlandsche,buitenland,1818
0,1.823135148405257,inlandsche,buitenlandsche,1818
0,1.7873152016898166,inlandsche,vreemd,1818
0,1.8848220033200707,inlandsche,vreemde,1818
0,1.698599040619909,inlandsche,natie,1818
0,2.040632434565693,inlandsche,nationaal,1818
0,1.6135992725802077,inlandsche,nationale,1818
0,1.618692489254024,inlandsche,wereld,1818
0,1.1660253948092747,inlandsche,ons,1818
0,1.7169053959391145,binnenlandsch,bestuur,1818
0,2.121483586029051,binnenlandsch,politiek,1818
0,1.3931183188452172,binnenlandsch,handel,1818
0,1.0386196543290804,binnenlandsch,bezittingen,1818
0,0.5967869020500415,binnenlandsch,kolonie,1818
0,1.7194967422972114,binnenlandsch,staatkunde,1818
0,0.0,binnenlandsch,inmenging,1818
0,0.0,binnenlandsch,hervorming,1818
0,1.9958609898163309,binnenlandsch,uitgave,1818
0,1.3844602561021027,binnenlandsch,buitenland,1818
0,1.4411261803974997,binnenlandsch,buitenlandsche,1818
0,1.0594104239981543,binnenlandsch,vreemd,1818
0,1.0880188319156308,binnenlandsch,vreemde,1818
0,1.4633666919866952,binnenlandsch,natie,1818
0,1.2664035851997926,binnenlandsch,nationaal,1818
0,1.3344476900121585,binnenlandsch,nationale,1818
0,0.6903129600608648,binnenlandsch,wereld,1818
0,1.0314550410523329,binnenlandsch,ons,1818
0,2.001293610224361,vaderland,bestuur,1818
0,1.8865715495573343,vaderland,politiek,1818
0,1.4347976681311232,vaderland,handel,1818
0,1.6510054782445673,vaderland,bezittingen,1818
0,1.8282119343717518,vaderland,kolonie,1818
0,2.3318825662126983,vaderland,staatkunde,1818
0,0.0,vaderland,inmenging,1818
0,1.587238859885578,vaderland,hervorming,1818
0,1.8712970105134792,vaderland,uitgave,1818
0,1.0109620563442392,vaderland,buitenland,1818
0,0.9662634742951919,vaderland,buitenlandsche,1818
0,1.6005332278921507,vaderland,vreemd,1818
0,1.5930852756879583,vaderland,vreemde,1818
0,1.9058534791067845,vaderland,natie,1818
0,2.44855756851472,vaderland,nationaal,1818
0,1.7710213373192074,vaderland,nationale,1818
0,2.1371594976028745,vaderland,wereld,1818
0,1.409647477467025,vaderland,ons,1818
0,1.941387374716383,vaderlandsche,bestuur,1818
0,2.367471770027283,vaderlandsche,politiek,1818
0,1.3448670298455092,vaderlandsche,handel,1818
0,1.7954334620933032,vaderlandsche,bezittingen,1818
0,2.1719110333282154,vaderlandsche,kolonie,1818
0,2.4763105500614344,vaderlandsche,staatkunde,1818
0,0.0,vaderlandsche,inmenging,1818
0,0.9695267916874172,vaderlandsche,hervorming,1818
0,1.785090771318848,vaderlandsche,uitgave,1818
0,1.0164385800991131,vaderlandsche,buitenland,1818
0,1.007212410585807,vaderlandsche,buitenlandsche,1818
0,1.4959169319945194,vaderlandsche,vreemd,1818
0,1.543357245095737,vaderlandsche,vreemde,1818
0,1.907180619314847,vaderlandsche,natie,1818
0,2.4286825010721795,vaderlandsche,nationaal,1818
0,1.8537292090100717,vaderlandsche,nationale,1818
0,1.9923538183084106,vaderlandsche,wereld,1818
0,1.4109746176750875,vaderlandsche,ons,1818
0,1.9642224837874003,vaderlandsch,bestuur,1818
0,2.3477472646795046,vaderlandsch,politiek,1818
0,1.3382146060650835,vaderlandsch,handel,1818
0,1.7757089567455246,vaderlandsch,bezittingen,1818
