,pmi,w1,w2,year
0,0.0,buitenlandsche,crisis,1816
0,1.796960041802446,buitenlandsche,toestand,1816
0,1.6631835811703248,buitenlandsche,onrustbarend,1816
0,1.0653465804147046,buitenlandsche,onrustbarende,1816
0,1.134339451901656,buitenlandsche,beweging,1816
0,1.3574830032158658,buitenlandsche,bewegingen,1816
0,0.0,buitenlandsche,stabiliteit,1816
0,0.0,buitenlandsche,stabiele,1816
0,1.2264456601779945,buitenland,onrust,1816
0,1.9330519941119446,buitenland,onzeker,1816
0,0.9501922835498363,buitenland,onrustig,1816
0,-0.039220713153281385,buitenland,onrustige,1816
0,2.05572501506252,buitenland,onzekere,1816
0,2.120263536200091,buitenland,onzekerheid,1816
0,1.3907487114692707,buitenland,bewegingen,1816
0,1.6094379124341003,buitenland,ontwikkelingen,1816
0,1.6928195213731514,buitenland,ontwikkeling,1816
0,0.0,buitenland,crisis,1816
0,1.8823048991007407,buitenland,toestand,1816
0,1.5141277326297755,buitenland,onrustbarend,1816
0,0.9162907318741551,buitenland,onrustbarende,1816
0,1.126362201621012,buitenland,beweging,1816
0,1.3907487114692707,buitenland,bewegingen,1816
0,0.0,buitenland,stabiliteit,1816
0,0.0,buitenland,stabiele,1816
0,1.183885309359308,buitenlandsche,onrust,1817
0,1.4967843782624544,buitenlandsche,onzeker,1817
0,0.5869661608939165,buitenlandsche,onrustig,1817
0,0.45913278938403157,buitenlandsche,onrustige,1817
0,1.0753189288078484,buitenlandsche,onzekere,1817
0,1.1724826772614965,buitenlandsche,onzekerheid,1817
0,1.3754235212581867,buitenlandsche,bewegingen,1817
0,0.0,buitenlandsche,ontwikkelingen,1817
0,1.8062064373506408,buitenlandsche,ontwikkeling,1817
0,2.356252774269913,buitenlandsche,crisis,1817
0,2.3111323389894434,buitenlandsche,toestand,1817
0,2.579396325584123,buitenlandsche,onrustbarend,1817
0,2.579396325584123,buitenlandsche,onrustbarende,1817
0,1.3651318352216393,buitenlandsche,beweging,1817
0,1.3754235212581867,buitenlandsche,bewegingen,1817
0,0.0,buitenlandsche,stabiliteit,1817
0,0.0,buitenlandsche,stabiele,1817
0,1.2667096599947212,buitenland,onrust,1817
0,1.425458049070609,buitenland,onzeker,1817
0,0.787573547185713,buitenland,onrustig,1817
0,0.254275067567664,buitenland,onrustige,1817
0,0.8704612069914808,buitenland,onzekere,1817
0,1.3730900635532932,buitenland,onzekerheid,1817
0,1.2575771764314487,buitenland,bewegingen,1817
0,0.0,buitenland,ontwikkelingen,1817
0,1.7554993953615314,buitenland,ontwikkeling,1817
0,2.151395052453545,buitenland,crisis,1817
0,2.1980821664261985,buitenland,toestand,1817
0,2.3745386037677547,buitenland,onrustbarend,1817
0,2.3745386037677547,buitenland,onrustbarende,1817
0,1.348326344908211,buitenland,beweging,1817
0,1.2575771764314487,buitenland,bewegingen,1817
0,0.0,buitenland,stabiliteit,1817
0,0.0,buitenland,stabiele,1817
0,1.498422041835768,buitenlandsche,onrust,1818
0,1.5325013554886306,buitenlandsche,onzeker,1818
0,1.4840922162809431,buitenlandsche,onrustig,1818
0,1.2856412775571047,buitenlandsche,onrustige,1818
0,2.062170067056101,buitenlandsche,onzekere,1818
0,1.5733233500088857,buitenlandsche,onzekerheid,1818
0,1.3772084710825954,buitenlandsche,bewegingen,1818
0,1.5733233500088857,buitenlandsche,ontwikkelingen,1818
0,1.285641277557105,buitenlandsche,ontwikkeling,1818
0,1.5087848288713144,buitenlandsche,crisis,1818
0,1.937545499583001,buitenlandsche,toestand,1818
0,2.489614081883041,buitenlandsche,onrustbarend,1818
0,2.895079189991205,buitenlandsche,onrustbarende,1818
0,1.2679417004577038,buitenlandsche,beweging,1818
0,1.3772084710825954,buitenlandsche,bewegingen,1818
0,0.0,buitenlandsche,stabiliteit,1818
0,0.0,buitenlandsche,stabiele,1818
0,1.5397365259005749,buitenland,onrust,1818
0,1.6691260193577622,buitenland,onzeker,1818
0,1.4845847058254946,buitenland,onrustig,1818
0,1.3914942827594827,buitenland,onrustige,1818
0,2.0626625566006527,buitenland,onzekere,1818
0,1.8770020985411835,buitenland,onzekerheid,1818
0,1.513833134951727,buitenland,bewegingen,1818
0,2.084641463319428,buitenland,ontwikkelingen,1818
0,1.5557973340507592,buitenland,ontwikkeling,1818
0,2.020102942181857,buitenland,crisis,1818
0,1.8793303883007746,buitenland,toestand,1818
0,2.307785014633638,buitenland,onrustbarend,1818
0,2.713250122741802,buitenland,onrustbarende,1818
0,1.3914942827594827,buitenland,beweging,1818
0,1.513833134951727,buitenland,bewegingen,1818
0,0.0,buitenland,stabiliteit,1818
0,0.0,buitenland,stabiele,1818
0,1.2813904112583259,buitenlandsche,onrust,1819
0,1.7497119543210766,buitenlandsche,onzeker,1819
0,1.0485966041119545,buitenlandsche,onrustig,1819
0,0.9032307538404292,buitenlandsche,onrustige,1819
0,1.8455937260243593,buitenlandsche,onzekere,1819
0,1.682320364201099,buitenlandsche,onzekerheid,1819
0,1.5658877676425873,buitenlandsche,bewegingen,1819
0,2.078216021293113,buitenlandsche,ontwikkelingen,1819
0,1.4913634993827907,buitenlandsche,ontwikkeling,1819
0,2.8609753605427453,buitenlandsche,crisis,1819
0,1.7936443712557244,buitenlandsche,toestand,1819
0,1.1337544124522616,buitenlandsche,onrustbarend,1819
0,1.7215410773543807,buitenlandsche,onrustbarende,1819
0,1.546654499047944,buitenlandsche,beweging,1819
0,1.5658877676425873,buitenlandsche,bewegingen,1819
0,0.0,buitenlandsche,stabiliteit,1819
0,0.0,buitenlandsche,stabiele,1819
0,1.3309353183364112,buitenland,onrust,1819
0,1.8756298401837361,buitenland,onzeker,1819
0,1.0691539743167877,buitenland,onrustig,1819
0,1.0291486397030885,buitenland,onrustige,1819
0,1.763872247108774,buitenland,onzekere,1819
0,1.9480001924389172,buitenland,onzekerheid,1819
0,1.550727055245341,buitenland,bewegingen,1819
0,1.9164518347039912,buitenland,ontwikkelingen,1819
0,1.6318801846666027,buitenland,ontwikkeling,1819
0,2.6992111739536235,buitenland,crisis,1819
0,1.8636817987239271,buitenland,toestand,1819
0,0.9719902258631399,buitenland,onrustbarend,1819
0,1.559776890765259,buitenland,onrustbarende,1819
0,1.5100534554128284,buitenland,beweging,1819
0,1.550727055245341,buitenland,bewegingen,1819
0,0.0,buitenland,stabiliteit,1819
0,0.0,buitenland,stabiele,1819
0,1.6015792695413753,buitenlandsche,onrust,1820
0,1.3815173847645736,buitenlandsche,onzeker,1820
0,1.447114667250387,buitenlandsche,onrustig,1820
0,0.7455286180445768,buitenlandsche,onrustige,1820
0,1.499300420420957,buitenlandsche,onzekere,1820
0,1.013792604639256,buitenlandsche,onzekerheid,1820
0,1.5894515174152544,buitenlandsche,bewegingen,1820
0,1.9693040496666925,buitenlandsche,ontwikkelingen,1820
0,1.7869824928727376,buitenlandsche,ontwikkeling,1820
0,1.8441409067126868,buitenlandsche,crisis,1820
0,1.906125148045161,buitenlandsche,toestand,1820
0,3.1087383328550575,buitenlandsche,onrustbarend,1820
0,3.1732768539926286,buitenlandsche,onrustbarende,1820
0,1.5196677232453906,buitenlandsche,beweging,1820
0,1.5894515174152544,buitenlandsche,bewegingen,1820
0,0.0,buitenlandsche,stabiliteit,1820
0,0.0,buitenlandsche,stabiele,1820
0,1.6386497038177807,buitenland,onrust,1820
0,1.5055991960306088,buitenland,onzeker,1820
0,1.4170457986891638,buitenland,onrustig,1820
0,0.5819283568588312,buitenland,onrustige,1820
0,2.0288473397951567,buitenland,onzekere,1820
0,1.0733358947677203,buitenland,onzekerheid,1820
0,1.5242913290427613,buitenland,bewegingen,1820
0,1.8057037884809468,buitenland,ontwikkelingen,1820
0,1.8812113409890918,buitenland,ontwikkeling,1820
0,1.9682227179787217,buitenland,crisis,1820
0,1.8057037884809468,buitenland,toestand,1820
0,2.9451380716693114,buitenland,onrustbarend,1820
0,3.009676592806883,buitenland,onrustbarende,1820
0,1.491612954055869,buitenland,beweging,1820
0,1.5242913290427613,buitenland,bewegingen,1820
0,0.0,buitenland,stabiliteit,1820
0,0.0,buitenland,stabiele,1820
0,1.3083777840580473,buitenlandsche,onrust,1821
0,1.5176439760954539,buitenlandsche,onzeker,1821
0,1.1603809698051673,buitenlandsche,onrustig,1821
0,0.8186316760831107,buitenlandsche,onrustige,1821
0,1.584538210925484,buitenlandsche,onzekere,1821
0,1.8450174606972038,buitenlandsche,onzekerheid,1821
0,1.1603809698051673,buitenlandsche,bewegingen,1821
0,0.8726988973533861,buitenlandsche,ontwikkelingen,1821
0,1.4227452342726583,buitenlandsche,ontwikkeling,1821
0,1.799460929094837,buitenlandsche,crisis,1821
0,1.5427236604924772,buitenlandsche,toestand,1821
0,1.971311186021496,buitenlandsche,onrustbarend,1821
0,1.4116953980860734,buitenlandsche,onrustbarende,1821
0,1.0366713154791445,buitenlandsche,beweging,1821
0,1.1603809698051673,buitenlandsche,bewegingen,1821
0,0.0,buitenlandsche,stabiliteit,1821
0,0.0,buitenlandsche,stabiele,1821
0,1.469971347792384,buitenland,onrust,1821
0,1.5297058058588269,buitenland,onzeker,1821
0,1.285606889368629,buitenland,onrustig,1821
0,1.203368791131657,buitenland,onrustige,1821
0,1.6591203976701911,buitenland,onzekere,1821
0,1.7930369241334816,buitenland,onzekerheid,1821
0,1.2041914978831205,buitenland,bewegingen,1821
0,2.3560483010700426,buitenland,ontwikkelingen,1821
0,1.622079125989842,buitenland,ontwikkeling,1821
0,2.078837528485557,buitenland,crisis,1821
0,1.5324669673001552,buitenland,toestand,1821
0,1.8452226773040519,buitenland,onrustbarend,1821
0,1.2856068893686292,buitenland,onrustbarende,1821
0,1.0647334865889586,buitenland,beweging,1821
0,1.2041914978831205,buitenland,bewegingen,1821
0,0.0,buitenland,stabiliteit,1821
0,0.0,buitenland,stabiele,1821
0,1.3339861861493028,buitenlandsche,onrust,1822
0,0.9679507994510068,buitenlandsche,onzeker,1822
0,1.0549621764406365,buitenlandsche,onrustig,1822
0,0.897958427630972,buitenlandsche,onrustige,1822
0,1.2924944652069459,buitenlandsche,onzekere,1822
0,1.0957841709608918,buitenlandsche,onzekerheid,1822
0,1.537616923239931,buitenlandsche,bewegingen,1822
0,1.788931351520837,buitenlandsche,ontwikkelingen,1822
0,1.662637626196545,buitenlandsche,ontwikkeling,1822
0,2.43328836791135,buitenlandsche,crisis,1822
0,1.8977701315549882,buitenlandsche,toestand,1822
0,2.327927852253524,buitenlandsche,onrustbarend,1822
0,2.4020358244072457,buitenlandsche,onrustbarende,1822
0,1.455439743037762,buitenlandsche,beweging,1822
0,1.537616923239931,buitenlandsche,bewegingen,1822
0,0.0,buitenlandsche,stabiliteit,1822
0,0.0,buitenlandsche,stabiele,1822
0,1.452564637126117,buitenland,onrust,1822
0,0.8652778472656488,buitenland,onzeker,1822
0,0.9078374616844449,buitenland,onrustig,1822
0,0.7508337128747802,buitenland,onrustige,1822
0,1.145369750450754,buitenland,onzekere,1822
0,1.0227674283584218,buitenland,onzekerheid,1822
0,1.4140227058939334,buitenland,bewegingen,1822
0,1.641806636764645,buitenland,ontwikkelingen,1822
0,1.7231522762185976,buitenland,ontwikkeling,1822
0,2.2861636531551586,buitenland,crisis,1822
0,1.8345269007794984,buitenland,toestand,1822
0,2.1808031374973322,buitenland,onrustbarend,1822
0,2.254911109651054,buitenland,onrustbarende,1822
0,1.4353147190428777,buitenland,beweging,1822
0,1.4140227058939334,buitenland,bewegingen,1822
0,0.0,buitenland,stabiliteit,1822
0,0.0,buitenland,stabiele,1822
0,0.9270783230031524,buitenlandsche,onrust,1823
0,1.4419195421024964,buitenlandsche,onzeker,1823
0,0.321843014766087,buitenlandsche,onrustig,1823
0,0.6005564172351073,buitenlandsche,onrustige,1823
0,1.8533193857304755,buitenlandsche,onzekere,1823
0,1.1601722051705303,buitenlandsche,onzekerheid,1823
0,1.1801064200713474,buitenlandsche,bewegingen,1823
0,1.2937035977950526,buitenlandsche,ontwikkelingen,1823
0,0.8814588027015097,buitenlandsche,ontwikkeling,1823
0,2.2099943296692075,buitenlandsche,crisis,1823
0,1.7454304237192906,buitenlandsche,toestand,1823
0,0.0,buitenlandsche,onrustbarend,1823
0,0.0,buitenlandsche,onrustbarende,1823
0,1.1458022648875774,buitenlandsche,beweging,1823
0,1.1801064200713474,buitenlandsche,bewegingen,1823
0,0.0,buitenlandsche,stabiliteit,1823
0,0.0,buitenlandsche,stabiele,1823
0,1.1345031747846621,buitenland,onrust,1823
0,1.4771752085540695,buitenland,onzeker,1823
0,1.1090863618005389,buitenland,onrustig,1823
0,1.5701213210635137,buitenland,onrustige,1823
0,1.7242720008907724,buitenland,onzekere,1823
0,1.3188068927826078,buitenland,onzekerheid,1823
0,1.174672991198821,buitenland,bewegingen,1823
0,1.1646562129553495,buitenland,ontwikkelingen,1823
0,1.1090863618005389,buitenland,ontwikkeling,1823
0,2.0809469448295044,buitenland,crisis,1823
0,1.7012824826660735,buitenland,toestand,1823
0,0.0,buitenland,onrustbarend,1823
0,0.0,buitenland,onrustbarende,1823
0,1.145009215571553,buitenland,beweging,1823
0,1.174672991198821,buitenland,bewegingen,1823
0,0.0,buitenland,stabiliteit,1823
0,0.0,buitenland,stabiele,1823
0,1.4282719957043737,buitenlandsche,onrust,1824
0,1.535630514024873,buitenlandsche,onzeker,1824
0,1.102766431728594,buitenlandsche,onrustig,1824
0,1.1679057338995555,buitenlandsche,onrustige,1824
0,1.740424926670886,buitenlandsche,onzekere,1824
0,1.535630514024873,buitenlandsche,onzekerheid,1824
0,1.589119198975859,buitenlandsche,bewegingen,1824
0,1.3814798341976144,buitenlandsche,ontwikkelingen,1824
0,1.9503980147953506,buitenlandsche,ontwikkeling,1824
0,2.6342428026929827,buitenlandsche,crisis,1824
0,1.9358462662468936,buitenlandsche,toestand,1824
0,1.247948441573092,buitenlandsche,onrustbarend,1824
0,0.0,buitenlandsche,onrustbarende,1824
0,1.6167560588372414,buitenlandsche,beweging,1824
0,1.589119198975859,buitenlandsche,bewegingen,1824
0,3.3273899832529277,buitenlandsche,stabiliteit,1824
0,0.0,buitenlandsche,stabiele,1824
0,1.3953629999414439,buitenland,onrust,1824
0,1.5324936765956132,buitenland,onzeker,1824
0,1.1796723019728712,buitenland,onrustig,1824
0,1.3093501252814035,buitenland,onrustige,1824
0,1.5941872456009532,buitenland,onzekere,1824
0,1.6305548897718283,buitenland,onzekerheid,1824
0,1.5324936765956136,buitenland,bewegingen,1824
0,1.2352421531276818,buitenland,ontwikkelingen,1824
0,1.9740593705208156,buitenland,ontwikkeling,1824
0,2.71114867293726,buitenland,crisis,1824
0,1.8896920437339435,buitenland,toestand,1824
0,1.101710760503159,buitenland,onrustbarend,1824
0,0.0,buitenland,onrustbarende,1824
0,1.5575297547569382,buitenland,beweging,1824
0,1.5324936765956136,buitenland,bewegingen,1824
0,3.181152302182995,buitenland,stabiliteit,1824
0,0.0,buitenland,stabiele,1824
0,1.3653652365792772,buitenlandsche,onrust,1825
0,0.8528603512935665,buitenlandsche,onzeker,1825
0,1.500097830549434,buitenlandsche,onrustig,1825
0,1.762462095016925,buitenlandsche,onrustige,1825
0,0.42746102828458493,buitenlandsche,onzekere,1825
0,1.2234655942842378,buitenlandsche,onzekerheid,1825
0,1.3147642232854877,buitenlandsche,bewegingen,1825
0,2.2732877187829157,buitenlandsche,ontwikkelingen,1825
0,1.6719480874760932,buitenlandsche,ontwikkeling,1825
0,2.8329035067183383,buitenlandsche,crisis,1825
0,1.561564152650035,buitenlandsche,toestand,1825
0,1.762462095016925,buitenlandsche,onrustbarend,1825
0,1.762462095016925,buitenlandsche,onrustbarende,1825
0,1.1983451742007107,buitenlandsche,beweging,1825
0,1.3147642232854877,buitenlandsche,bewegingen,1825
0,0.0,buitenlandsche,stabiliteit,1825
0,0.0,buitenlandsche,stabiele,1825
0,1.2441460075892676,buitenland,onrust,1825
0,1.1371062304117214,buitenland,onzeker,1825
0,1.3788786015594245,buitenland,onrustig,1825
0,1.6412428660269154,buitenland,onrustige,1825
0,0.7117069074027398,buitenland,onzekere,1825
0,1.2357777579187512,buitenland,onzekerheid,1825
0,1.3047706294057027,buitenland,bewegingen,1825
0,2.1520684897929065,buitenland,ontwikkelingen,1825
0,1.8643864173411253,buitenland,ontwikkeling,1825
0,2.7116842777283288,buitenland,crisis,1825
0,1.5909177821393998,buitenland,toestand,1825
0,1.6412428660269156,buitenland,onrustbarend,1825
0,1.6412428660269156,buitenland,onrustbarende,1825
0,1.2462022752546351,buitenland,beweging,1825
0,1.3047706294057027,buitenland,bewegingen,1825
0,0.0,buitenland,stabiliteit,1825
0,0.0,buitenland,stabiele,1825
0,1.180585006610597,buitenlandsche,onrust,1826
0,1.4773442972134945,buitenlandsche,onzeker,1826
0,1.5803435366856413,buitenlandsche,onrustig,1826
0,1.583042593654806,buitenlandsche,onrustige,1826
0,1.7599733018138841,buitenlandsche,onzekere,1826
0,1.4075007238462303,buitenlandsche,onzekerheid,1826
0,1.3329118668551576,buitenlandsche,bewegingen,1826
0,2.6884345693082947,buitenlandsche,ontwikkelingen,1826
0,1.7403951391195593,buitenlandsche,ontwikkeling,1826
0,1.9262945172613979,buitenlandsche,crisis,1826
0,1.6875913060265,buitenlandsche,toestand,1826
0,1.9952873887483493,buitenlandsche,onrustbarend,1826
0,1.4562908880156622,buitenlandsche,onrustbarende,1826
0,1.42466769958515,buitenlandsche,beweging,1826
0,1.3329118668551576,buitenlandsche,bewegingen,1826
0,0.0,buitenlandsche,stabiliteit,1826
0,0.0,buitenlandsche,stabiele,1826
0,1.277208265320392,buitenland,onrust,1826
0,1.4012154501454859,buitenland,onzeker,1826
0,1.7257569595648683,buitenland,onrustig,1826
0,1.5996231446910647,buitenland,onrustige,1826
0,1.64302246022562,buitenland,onzekere,1826
0,1.3858600620622912,buitenland,onzekerheid,1826
0,1.3830151099300598,buitenland,bewegingen,1826
0,2.5714837277200306,buitenland,ontwikkelingen,1826
0,1.8003750056903736,buitenland,ontwikkeling,1826
0,1.8699682974895686,buitenland,crisis,1826
0,1.6492307390314573,buitenland,toestand,1826
0,1.8783365471600852,buitenland,onrustbarend,1826
0,1.3393400464273983,buitenland,onrustbarende,1826
0,1.4321710324702919,buitenland,beweging,1826
0,1.3830151099300598,buitenland,bewegingen,1826
0,0.0,buitenland,stabiliteit,1826
0,0.0,buitenland,stabiele,1826
0,1.7783912314016281,buitenlandsche,onrust,1827
0,1.4882770539812347,buitenlandsche,onzeker,1827
0,2.108998348570443,buitenlandsche,onrustig,1827
0,2.0607962467525653,buitenlandsche,onrustige,1827
0,0.6745018856326748,buitenlandsche,onzekere,1827
0,1.7606916543022275,buitenlandsche,onzekerheid,1827
0,1.5620432042208439,buitenlandsche,bewegingen,1827
0,0.49218032883872004,buitenlandsche,ontwikkelingen,1827
0,1.4730095818504465,buitenlandsche,ontwikkeling,1827
0,1.2632890508683774,buitenlandsche,crisis,1827
0,1.5348339638587853,buitenlandsche,toestand,1827
0,0.0,buitenlandsche,onrustbarend,1827
0,0.0,buitenlandsche,onrustbarende,1827
0,1.35746018572,buitenlandsche,beweging,1827
0,1.5620432042208439,buitenlandsche,bewegingen,1827
0,0.0,buitenlandsche,stabiliteit,1827
0,0.0,buitenlandsche,stabiele,1827
0,1.7732310035549625,buitenland,onrust,1827
0,1.4700447445672165,buitenland,onzeker,1827
0,2.0609130760067433,buitenland,onrustig,1827
0,2.0355952680224534,buitenland,onrustige,1827
0,1.0800838229950172,buitenland,onzekere,1827
0,1.655447967898579,buitenland,onzekerheid,1827
0,1.5419573261575024,buitenland,bewegingen,1827
0,1.0800838229950172,buitenland,ontwikkelingen,1827
0,1.5421192825915762,buitenland,ontwikkeling,1827
0,1.158045364464729,buitenland,crisis,1827
0,1.5513621496727534,buitenland,toestand,1827
0,0.0,buitenland,onrustbarend,1827
0,0.0,buitenland,onrustbarende,1827
0,1.3551644685687942,buitenland,beweging,1827
0,1.5419573261575024,buitenland,bewegingen,1827
0,0.0,buitenland,stabiliteit,1827
0,0.0,buitenland,stabiele,1827
0,1.5579755063055643,buitenlandsche,onrust,1828
0,1.7941911391871268,buitenlandsche,onzeker,1828
0,2.03243348590068,buitenlandsche,onrustig,1828
0,2.0898545392693872,buitenlandsche,onrustige,1828
0,1.8291282768061345,buitenlandsche,onzekere,1828
0,1.8770391794985133,buitenlandsche,onzekerheid,1828
0,1.5544104401410679,buitenlandsche,bewegingen,1828
0,1.781119057619774,buitenlandsche,ontwikkelingen,1828
0,1.4551181208658566,buitenlandsche,ontwikkeling,1828
0,1.8021724668176065,buitenlandsche,crisis,1828
0,1.6007373656436459,buitenlandsche,toestand,1828
0,1.221503269684351,buitenlandsche,onrustbarend,1828
0,1.5579755063055643,buitenlandsche,onrustbarende,1828
0,1.3452564723272387,buitenlandsche,beweging,1828
0,1.5544104401410679,buitenlandsche,bewegingen,1828
0,0.0,buitenlandsche,stabiliteit,1828
0,0.0,buitenlandsche,stabiele,1828
0,1.4632131216395614,buitenland,onrust,1828
0,1.8774119097164803,buitenland,onzeker,1828
0,1.937671101234677,buitenland,onrustig,1828
0,1.9950921546033844,buitenland,onrustige,1828
0,1.9062161490667908,buitenland,onzekere,1828
0,1.918852329838261,buitenland,onzekerheid,1828
0,1.5286409269620165,buitenland,bewegingen,1828
0,2.2459724608891936,buitenland,ontwikkelingen,1828
0,1.7086624304680693,buitenland,ontwikkeling,1828
0,1.9950921546033844,buitenland,crisis,1828
0,1.6487656990149624,buitenland,toestand,1828
0,1.1267408850183485,buitenland,onrustbarend,1828
0,1.4632131216395614,buitenland,onrustbarende,1828
0,1.3219530516433806,buitenland,beweging,1828
0,1.5286409269620165,buitenland,bewegingen,1828
0,0.0,buitenland,stabiliteit,1828
0,0.0,buitenland,stabiele,1828
0,1.5694800079462907,buitenlandsche,onrust,1829
0,1.7768621379964287,buitenlandsche,onzeker,1829
0,1.7892846579949857,buitenlandsche,onrustig,1829
0,1.8405779523825365,buitenlandsche,onrustige,1829
0,1.7092419503214495,buitenlandsche,onzekere,1829
0,1.9175389935186649,buitenlandsche,onzekerheid,1829
0,1.5375223013751234,buitenlandsche,bewegingen,1829
0,1.98599495224104,buitenlandsche,ontwikkelingen,1829
0,1.544162199962001,buitenlandsche,ontwikkeling,1829
0,1.4891800655446479,buitenlandsche,crisis,1829
0,1.710216134519293,buitenlandsche,toestand,1829
0,2.076966730446767,buitenlandsche,onrustbarend,1829
0,1.3838195498868215,buitenlandsche,onrustbarende,1829
0,1.4302228589801802,buitenlandsche,beweging,1829
0,1.5375223013751234,buitenlandsche,bewegingen,1829
0,0.0,buitenlandsche,stabiliteit,1829
0,0.0,buitenlandsche,stabiele,1829
0,1.5193791615304462,buitenland,onrust,1829
0,1.911683630074596,buitenland,onzeker,1829
0,1.67464529044157,buitenland,onrustig,1829
0,1.7259385848291207,buitenland,onrustige,1829
0,1.962327362893351,buitenland,onzekere,1829
0,1.9727986627606464,buitenland,onzekerheid,1829
0,1.5004411681675822,buitenland,bewegingen,1829
0,2.3233407084306816,buitenland,ontwikkelingen,1829
0,1.67464529044157,buitenland,ontwikkeling,1829
0,1.8445443272369675,buitenland,crisis,1829
0,1.722228005432585,buitenland,toestand,1829
0,1.962327362893351,buitenland,onrustbarend,1829
0,1.2691801823334057,buitenland,onrustbarende,1829
0,1.4527846129402493,buitenland,beweging,1829
0,1.5004411681675822,buitenland,bewegingen,1829
0,0.0,buitenland,stabiliteit,1829
0,0.0,buitenland,stabiele,1829
0,1.6641655421623796,buitenlandsche,onrust,1830
0,1.6613254380096314,buitenlandsche,onzeker,1830
0,1.6284418461397343,buitenlandsche,onrustig,1830
0,1.6242313136033908,buitenlandsche,onrustige,1830
0,1.6747035639558077,buitenlandsche,onzekere,1830
0,1.7212235795907007,buitenlandsche,onzekerheid,1830
0,1.6338455664833067,buitenlandsche,bewegingen,1830
0,2.0089056520424813,buitenlandsche,ontwikkelingen,1830
0,1.7268893171263777,buitenlandsche,ontwikkeling,1830
0,1.4960618641202537,buitenlandsche,crisis,1830
0,1.626326537573702,buitenlandsche,toestand,1830
0,1.5025343786258711,buitenlandsche,onrustbarend,1830
0,1.6671563583204247,buitenlandsche,onrustbarende,1830
0,1.5629995743758065,buitenlandsche,beweging,1830
0,1.6338455664833067,buitenlandsche,bewegingen,1830
0,0.0,buitenlandsche,stabiliteit,1830
0,0.0,buitenlandsche,stabiele,1830
0,1.660628878908011,buitenland,onrust,1830
0,1.6700588673470773,buitenland,onzeker,1830
0,1.5191013065463685,buitenland,onrustig,1830
0,1.5249411098635264,buitenland,onrustige,1830
0,1.7481654659937473,buitenland,onzekere,1830
0,1.6988944169869646,buitenland,onzekerheid,1830
0,1.6322030424882923,buitenland,bewegingen,1830
0,1.868793453782362,buitenland,ontwikkelingen,1830
0,1.7287473801366455,buitenland,ontwikkeling,1830
0,1.5230037505233005,buitenland,crisis,1830
0,1.5852350985144434,buitenland,toestand,1830
0,1.5447437371597064,buitenland,onrustbarend,1830
0,1.750187711374515,buitenland,onrustbarende,1830
0,1.5605767788888734,buitenland,beweging,1830
0,1.6322030424882923,buitenland,bewegingen,1830
0,0.0,buitenland,stabiliteit,1830
0,0.0,buitenland,stabiele,1830
0,1.6134025558281586,buitenlandsche,onrust,1831
0,1.7554500422020383,buitenlandsche,onzeker,1831
0,1.3748100935729013,buitenlandsche,onrustig,1831
0,1.4285543695795921,buitenlandsche,onrustige,1831
0,1.8411839547680582,buitenlandsche,onzekere,1831
0,1.7360547332016987,buitenlandsche,onzekerheid,1831
